Entity,Code,Day,people_fully_vaccinated_per_hundred
United States,USA,2021-06-13,43.35
United States,USA,2021-06-14,43.65
United States,USA,2021-06-15,43.91
United States,USA,2021-06-16,44.11
United States,USA,2021-06-17,44.51
United States,USA,2021-06-18,44.72
United States,USA,2021-06-19,44.92
United States,USA,2021-06-20,45.08
United States,USA,2021-06-21,45.2
United States,USA,2021-06-22,45.31
United States,USA,2021-06-23,45.42
United States,USA,2021-06-24,45.56
United States,USA,2021-06-25,45.67
United States,USA,2021-06-26,45.84
United States,USA,2021-06-27,46.09
United States,USA,2021-06-28,46.32
United States,USA,2021-06-29,46.45
United States,USA,2021-06-30,46.65
United States,USA,2021-07-01,46.95
United States,USA,2021-07-02,47.07
United States,USA,2021-07-03,47.28
United States,USA,2021-07-04,47.39
United States,USA,2021-07-06,47.48
United States,USA,2021-07-07,47.56
United States,USA,2021-07-08,47.68
United States,USA,2021-07-09,47.78
United States,USA,2021-07-10,47.88
United States,USA,2021-07-11,47.97
United States,USA,2021-07-12,48.04
United States,USA,2021-07-13,48.1
United States,USA,2021-07-14,48.23
United States,USA,2021-07-15,48.32
United States,USA,2021-07-16,48.4
United States,USA,2021-07-17,48.49
United States,USA,2021-07-18,48.56
United States,USA,2021-07-19,48.64
United States,USA,2021-07-20,48.68
United States,USA,2021-07-21,48.76
United States,USA,2021-07-22,48.85
United States,USA,2021-07-23,48.93
United States,USA,2021-07-24,49.01
United States,USA,2021-07-25,49.1
United States,USA,2021-07-26,49.15
United States,USA,2021-07-27,49.19
United States,USA,2021-07-28,49.27
Utah,,2021-01-12,0.14
Utah,,2021-01-13,0.19
Utah,,2021-01-15,0.33
Utah,,2021-01-19,0.48
Utah,,2021-01-20,0.51
Utah,,2021-01-21,0.54
Utah,,2021-01-22,0.65
Utah,,2021-01-23,0.65
Utah,,2021-01-24,0.65
Utah,,2021-01-25,0.8
Utah,,2021-01-26,0.81
Utah,,2021-01-27,0.94
Utah,,2021-01-28,0.94
Utah,,2021-01-29,1.28
Utah,,2021-01-30,1.43
Utah,,2021-01-31,1.43
Utah,,2021-02-01,1.95
Utah,,2021-02-02,1.97
Utah,,2021-02-03,1.97
Utah,,2021-02-04,2.34
Utah,,2021-02-05,2.52
Utah,,2021-02-06,2.75
Utah,,2021-02-07,2.75
Utah,,2021-02-08,3.25
Utah,,2021-02-09,3.3
Utah,,2021-02-10,3.3
Utah,,2021-02-11,3.3
Utah,,2021-02-12,3.3
Utah,,2021-02-13,3.3
Utah,,2021-02-14,3.3
Utah,,2021-02-16,3.68
Utah,,2021-02-17,3.68
Utah,,2021-02-18,3.93
Utah,,2021-02-19,4.24
Utah,,2021-02-20,4.56
Utah,,2021-02-21,4.56
Utah,,2021-02-22,4.57
Utah,,2021-02-23,4.57
Utah,,2021-02-24,4.83
Utah,,2021-02-25,5.26
Utah,,2021-02-26,5.27
Utah,,2021-02-27,5.53
Utah,,2021-02-28,5.55
Utah,,2021-03-01,5.55
Utah,,2021-03-02,5.96
Utah,,2021-03-03,6.14
Utah,,2021-03-04,6.15
Utah,,2021-03-05,6.45
Utah,,2021-03-06,6.61
Utah,,2021-03-07,6.63
Utah,,2021-03-08,6.77
Utah,,2021-03-09,7.38
Utah,,2021-03-10,7.61
Utah,,2021-03-11,7.62
Utah,,2021-03-12,7.94
Utah,,2021-03-13,8.15
Utah,,2021-03-14,8.29
Utah,,2021-03-15,8.3
Utah,,2021-03-16,8.56
Utah,,2021-03-17,8.77
Utah,,2021-03-18,8.93
Utah,,2021-03-19,8.94
Utah,,2021-03-20,8.96
Utah,,2021-03-21,9.55
Utah,,2021-03-22,9.56
Utah,,2021-03-23,9.7
Utah,,2021-03-24,9.97
Utah,,2021-03-25,10.3
Utah,,2021-03-26,10.31
Utah,,2021-03-27,10.9
Utah,,2021-03-28,10.92
Utah,,2021-03-29,10.92
Utah,,2021-03-30,11.41
Utah,,2021-03-31,11.41
Utah,,2021-04-01,11.85
Utah,,2021-04-02,11.85
Utah,,2021-04-03,13.05
Utah,,2021-04-04,13.06
Utah,,2021-04-05,13.6
Utah,,2021-04-06,13.8
Utah,,2021-04-07,14.15
Utah,,2021-04-08,14.62
Utah,,2021-04-09,15.26
Utah,,2021-04-10,16.07
Utah,,2021-04-11,16.09
Utah,,2021-04-12,16.12
Utah,,2021-04-13,17.06
Utah,,2021-04-14,17.57
Utah,,2021-04-15,17.93
Utah,,2021-04-16,18.46
Utah,,2021-04-17,19.45
Utah,,2021-04-18,19.46
Utah,,2021-04-19,20.07
Utah,,2021-04-20,20.07
Utah,,2021-04-21,20.31
Utah,,2021-04-22,20.85
Utah,,2021-04-23,21.47
Utah,,2021-04-24,22
Utah,,2021-04-25,22.01
Utah,,2021-04-26,22.01
Utah,,2021-04-27,22.52
Utah,,2021-04-28,22.99
Utah,,2021-04-29,23.38
Utah,,2021-04-30,23.39
Utah,,2021-05-01,24.37
Utah,,2021-05-02,24.38
Utah,,2021-05-03,24.38
Utah,,2021-05-04,24.96
Utah,,2021-05-05,25.45
Utah,,2021-05-06,25.81
Utah,,2021-05-07,25.81
Utah,,2021-05-08,26.26
Utah,,2021-05-09,26.26
Utah,,2021-05-10,26.27
Utah,,2021-05-11,28.01
Utah,,2021-05-12,28.01
Utah,,2021-05-13,28.59
Utah,,2021-05-14,28.96
Utah,,2021-05-15,28.97
Utah,,2021-05-16,28.97
Utah,,2021-05-17,28.98
Utah,,2021-05-18,30.01
Utah,,2021-05-19,30.22
Utah,,2021-05-20,30.57
Utah,,2021-05-21,30.85
Utah,,2021-05-22,31.25
Utah,,2021-05-23,31.26
Utah,,2021-05-24,31.26
Utah,,2021-05-25,31.72
Utah,,2021-05-26,32.01
Utah,,2021-05-27,32.01
Utah,,2021-05-28,32.02
Utah,,2021-05-29,32.02
Utah,,2021-05-30,32.03
Utah,,2021-06-01,32.5
Utah,,2021-06-02,32.5
Utah,,2021-06-03,32.53
Utah,,2021-06-04,32.54
Utah,,2021-06-05,33.03
Utah,,2021-06-06,33.03
Utah,,2021-06-07,33.04
Utah,,2021-06-08,33.63
Utah,,2021-06-09,33.63
Utah,,2021-06-10,33.64
Utah,,2021-06-11,33.97
Utah,,2021-06-12,34.18
Utah,,2021-06-13,34.18
Utah,,2021-06-14,34.72
Utah,,2021-06-15,35.39
Utah,,2021-06-16,35.39
Utah,,2021-06-17,35.88
Utah,,2021-06-18,35.88
Utah,,2021-06-19,35.88
Utah,,2021-06-20,35.89
Utah,,2021-06-21,35.89
Utah,,2021-06-22,36.49
Utah,,2021-06-23,36.49
Utah,,2021-06-24,36.66
Utah,,2021-06-25,36.66
Utah,,2021-06-26,36.67
Utah,,2021-06-27,36.67
Utah,,2021-06-28,36.68
Utah,,2021-06-29,37.24
Utah,,2021-06-30,37.32
Utah,,2021-07-01,37.46
Utah,,2021-07-02,37.47
Utah,,2021-07-03,37.47
Utah,,2021-07-04,37.47
Utah,,2021-07-06,37.48
Utah,,2021-07-07,37.75
Utah,,2021-07-08,37.88
Utah,,2021-07-09,37.98
Utah,,2021-07-10,38.08
Utah,,2021-07-11,38.08
Utah,,2021-07-12,38.08
Utah,,2021-07-13,38.18
Utah,,2021-07-14,43.51
Utah,,2021-07-15,43.63
Utah,,2021-07-16,43.78
Utah,,2021-07-17,43.78
Utah,,2021-07-18,43.78
Utah,,2021-07-19,43.78
Utah,,2021-07-20,43.95
Utah,,2021-07-21,43.96
Utah,,2021-07-22,44.21
Utah,,2021-07-23,44.21
Utah,,2021-07-24,44.22
Utah,,2021-07-25,44.22
Utah,,2021-07-26,44.22
Utah,,2021-07-27,44.4
Utah,,2021-07-28,44.67
Vermont,,2021-01-15,0.66
Vermont,,2021-01-19,0.98
Vermont,,2021-01-20,0.99
Vermont,,2021-01-21,1.05
Vermont,,2021-01-22,1.27
Vermont,,2021-01-23,1.42
Vermont,,2021-01-24,1.58
Vermont,,2021-01-25,1.63
Vermont,,2021-01-26,1.66
Vermont,,2021-01-27,1.73
Vermont,,2021-01-28,1.99
Vermont,,2021-01-29,2.27
Vermont,,2021-01-30,2.44
Vermont,,2021-01-31,2.64
Vermont,,2021-02-01,2.94
Vermont,,2021-02-02,3.03
Vermont,,2021-02-03,3.08
Vermont,,2021-02-04,3.34
Vermont,,2021-02-05,3.6
Vermont,,2021-02-06,3.88
Vermont,,2021-02-07,4.19
Vermont,,2021-02-08,4.35
Vermont,,2021-02-09,4.49
Vermont,,2021-02-10,4.51
Vermont,,2021-02-11,4.76
Vermont,,2021-02-12,5
Vermont,,2021-02-13,5.16
Vermont,,2021-02-14,5.37
Vermont,,2021-02-16,5.89
Vermont,,2021-02-17,5.92
Vermont,,2021-02-18,6.15
Vermont,,2021-02-19,6.54
Vermont,,2021-02-20,6.9
Vermont,,2021-02-21,7.21
Vermont,,2021-02-22,7.33
Vermont,,2021-02-23,7.48
Vermont,,2021-02-24,7.51
Vermont,,2021-02-25,7.72
Vermont,,2021-02-26,7.91
Vermont,,2021-02-27,8.27
Vermont,,2021-02-28,8.68
Vermont,,2021-03-01,9.12
Vermont,,2021-03-02,9.37
Vermont,,2021-03-03,9.45
Vermont,,2021-03-04,9.61
Vermont,,2021-03-05,9.73
Vermont,,2021-03-06,9.93
Vermont,,2021-03-07,10.33
Vermont,,2021-03-08,10.82
Vermont,,2021-03-09,11.08
Vermont,,2021-03-10,11.21
Vermont,,2021-03-11,11.48
Vermont,,2021-03-12,11.71
Vermont,,2021-03-13,12.46
Vermont,,2021-03-14,12.46
Vermont,,2021-03-15,12.85
Vermont,,2021-03-16,13.19
Vermont,,2021-03-17,13.49
Vermont,,2021-03-18,13.82
Vermont,,2021-03-19,14.13
Vermont,,2021-03-20,14.47
Vermont,,2021-03-21,14.94
Vermont,,2021-03-22,15.09
Vermont,,2021-03-23,15.51
Vermont,,2021-03-24,15.76
Vermont,,2021-03-25,16.02
Vermont,,2021-03-26,16.46
Vermont,,2021-03-27,16.87
Vermont,,2021-03-28,17.41
Vermont,,2021-03-29,17.81
Vermont,,2021-03-30,18.38
Vermont,,2021-03-31,18.86
Vermont,,2021-04-01,19.22
Vermont,,2021-04-02,19.91
Vermont,,2021-04-03,21.33
Vermont,,2021-04-04,21.44
Vermont,,2021-04-05,22.19
Vermont,,2021-04-06,22.67
Vermont,,2021-04-07,22.87
Vermont,,2021-04-08,23.32
Vermont,,2021-04-09,24.23
Vermont,,2021-04-10,25.37
Vermont,,2021-04-11,26.22
Vermont,,2021-04-12,27.21
Vermont,,2021-04-13,27.79
Vermont,,2021-04-14,28.41
Vermont,,2021-04-15,29.09
Vermont,,2021-04-16,29.84
Vermont,,2021-04-17,29.88
Vermont,,2021-04-18,31.09
Vermont,,2021-04-19,31.63
Vermont,,2021-04-20,32.59
Vermont,,2021-04-21,32.81
Vermont,,2021-04-22,33.29
Vermont,,2021-04-23,33.59
Vermont,,2021-04-24,34.22
Vermont,,2021-04-25,34.8
Vermont,,2021-04-26,35.64
Vermont,,2021-04-27,36.03
Vermont,,2021-04-28,36.35
Vermont,,2021-04-29,36.75
Vermont,,2021-04-30,37.29
Vermont,,2021-05-01,37.93
Vermont,,2021-05-02,38.73
Vermont,,2021-05-03,39.34
Vermont,,2021-05-04,39.87
Vermont,,2021-05-05,40.18
Vermont,,2021-05-06,40.65
Vermont,,2021-05-07,41.15
Vermont,,2021-05-08,41.55
Vermont,,2021-05-09,42.79
Vermont,,2021-05-10,43.4
Vermont,,2021-05-11,43.75
Vermont,,2021-05-12,44.39
Vermont,,2021-05-13,44.81
Vermont,,2021-05-14,45.33
Vermont,,2021-05-15,46.06
Vermont,,2021-05-16,46.9
Vermont,,2021-05-17,47.5
Vermont,,2021-05-18,48.05
Vermont,,2021-05-19,48.39
Vermont,,2021-05-20,48.95
Vermont,,2021-05-21,50.27
Vermont,,2021-05-22,50.84
Vermont,,2021-05-23,51.71
Vermont,,2021-05-24,52.74
Vermont,,2021-05-25,53.13
Vermont,,2021-05-26,53.59
Vermont,,2021-05-27,53.4
Vermont,,2021-05-28,54.05
Vermont,,2021-05-29,54.7
Vermont,,2021-05-30,55.42
Vermont,,2021-06-01,56.38
Vermont,,2021-06-02,56.57
Vermont,,2021-06-03,56.78
Vermont,,2021-06-04,57.15
Vermont,,2021-06-05,57.83
Vermont,,2021-06-06,58.44
Vermont,,2021-06-07,58.95
Vermont,,2021-06-08,59.4
Vermont,,2021-06-09,59.46
Vermont,,2021-06-10,59.81
Vermont,,2021-06-11,59.82
Vermont,,2021-06-12,60.53
Vermont,,2021-06-13,61.23
Vermont,,2021-06-14,61.9
Vermont,,2021-06-15,62.66
Vermont,,2021-06-16,62.94
Vermont,,2021-06-17,63.28
Vermont,,2021-06-18,63.51
Vermont,,2021-06-19,63.87
Vermont,,2021-06-20,64.13
Vermont,,2021-06-21,64.34
Vermont,,2021-06-22,64.45
Vermont,,2021-06-23,64.5
Vermont,,2021-06-24,64.59
Vermont,,2021-06-25,64.71
Vermont,,2021-06-26,64.83
Vermont,,2021-06-27,64.99
Vermont,,2021-06-28,65.22
Vermont,,2021-06-29,65.54
Vermont,,2021-06-30,65.59
Vermont,,2021-07-01,65.68
Vermont,,2021-07-02,65.79
Vermont,,2021-07-03,65.88
Vermont,,2021-07-04,65.98
Vermont,,2021-07-06,66.1
Vermont,,2021-07-07,66.13
Vermont,,2021-07-08,66.17
Vermont,,2021-07-09,66.25
Vermont,,2021-07-10,66.32
Vermont,,2021-07-11,66.4
Vermont,,2021-07-12,66.49
Vermont,,2021-07-13,66.53
Vermont,,2021-07-14,66.56
Vermont,,2021-07-15,66.62
Vermont,,2021-07-16,66.75
Vermont,,2021-07-17,66.84
Vermont,,2021-07-18,66.91
Vermont,,2021-07-19,67
Vermont,,2021-07-20,67.04
Vermont,,2021-07-21,67.07
Vermont,,2021-07-22,67.12
Vermont,,2021-07-23,67.17
Vermont,,2021-07-24,67.22
Vermont,,2021-07-25,67.28
Vermont,,2021-07-26,67.34
Vermont,,2021-07-27,67.36
Vermont,,2021-07-28,67.39
Virgin Islands,,2021-01-15,0.15
Virgin Islands,,2021-01-19,0.16
Virgin Islands,,2021-01-20,0.23
Virgin Islands,,2021-01-21,0.28
Virgin Islands,,2021-01-22,0.35
Virgin Islands,,2021-01-23,0.39
Virgin Islands,,2021-01-24,0.39
Virgin Islands,,2021-01-25,0.4
Virgin Islands,,2021-01-26,0.47
Virgin Islands,,2021-01-27,0.61
Virgin Islands,,2021-01-28,0.69
Virgin Islands,,2021-01-29,0.85
Virgin Islands,,2021-01-30,1.02
Virgin Islands,,2021-01-31,1.04
Virgin Islands,,2021-02-01,1.04
Virgin Islands,,2021-02-02,1.21
Virgin Islands,,2021-02-03,1.41
Virgin Islands,,2021-02-04,1.89
Virgin Islands,,2021-02-05,2.11
Virgin Islands,,2021-02-06,2.39
Virgin Islands,,2021-02-07,2.39
Virgin Islands,,2021-02-08,2.4
Virgin Islands,,2021-02-09,2.63
Virgin Islands,,2021-02-10,2.82
Virgin Islands,,2021-02-11,2.99
Virgin Islands,,2021-02-12,3.14
Virgin Islands,,2021-02-13,3.38
Virgin Islands,,2021-02-14,3.4
Virgin Islands,,2021-02-16,3.45
Virgin Islands,,2021-02-17,3.69
Virgin Islands,,2021-02-18,3.99
Virgin Islands,,2021-02-19,4.25
Virgin Islands,,2021-02-20,4.57
Virgin Islands,,2021-02-21,4.66
Virgin Islands,,2021-02-22,4.66
Virgin Islands,,2021-02-23,4.93
Virgin Islands,,2021-02-24,5.2
Virgin Islands,,2021-02-25,5.34
Virgin Islands,,2021-02-26,5.71
Virgin Islands,,2021-02-27,6
Virgin Islands,,2021-02-28,6.05
Virgin Islands,,2021-03-01,6.15
Virgin Islands,,2021-03-02,6.26
Virgin Islands,,2021-03-03,6.45
Virgin Islands,,2021-03-04,6.77
Virgin Islands,,2021-03-05,7.03
Virgin Islands,,2021-03-06,7.18
Virgin Islands,,2021-03-07,7.19
Virgin Islands,,2021-03-08,7.21
Virgin Islands,,2021-03-09,7.32
Virgin Islands,,2021-03-10,7.54
Virgin Islands,,2021-03-11,7.74
Virgin Islands,,2021-03-12,7.95
Virgin Islands,,2021-03-13,8.18
Virgin Islands,,2021-03-14,8.18
Virgin Islands,,2021-03-15,8.22
Virgin Islands,,2021-03-16,8.37
Virgin Islands,,2021-03-17,8.72
Virgin Islands,,2021-03-18,9.04
Virgin Islands,,2021-03-19,9.45
Virgin Islands,,2021-03-20,9.76
Virgin Islands,,2021-03-21,9.83
Virgin Islands,,2021-03-22,9.83
Virgin Islands,,2021-03-23,10.23
Virgin Islands,,2021-03-24,10.73
Virgin Islands,,2021-03-25,11.2
Virgin Islands,,2021-03-26,11.68
Virgin Islands,,2021-03-27,12.2
Virgin Islands,,2021-03-28,12.33
Virgin Islands,,2021-03-29,12.35
Virgin Islands,,2021-03-30,12.97
Virgin Islands,,2021-03-31,13.75
Virgin Islands,,2021-04-01,14.41
Virgin Islands,,2021-04-02,15
Virgin Islands,,2021-04-03,15.35
Virgin Islands,,2021-04-04,15.35
Virgin Islands,,2021-04-05,15.35
Virgin Islands,,2021-04-06,15.99
Virgin Islands,,2021-04-07,16.8
Virgin Islands,,2021-04-08,17.78
Virgin Islands,,2021-04-09,18.36
Virgin Islands,,2021-04-10,18.87
Virgin Islands,,2021-04-11,18.97
Virgin Islands,,2021-04-12,19.06
Virgin Islands,,2021-04-13,19.56
Virgin Islands,,2021-04-14,20.11
Virgin Islands,,2021-04-15,20.72
Virgin Islands,,2021-04-16,21.2
Virgin Islands,,2021-04-17,21.72
Virgin Islands,,2021-04-18,21.79
Virgin Islands,,2021-04-19,21.81
Virgin Islands,,2021-04-20,22.21
Virgin Islands,,2021-04-21,22.72
Virgin Islands,,2021-04-22,23.05
Virgin Islands,,2021-04-23,23.36
Virgin Islands,,2021-04-24,23.54
Virgin Islands,,2021-04-25,23.61
Virgin Islands,,2021-04-26,23.63
Virgin Islands,,2021-04-27,23.98
Virgin Islands,,2021-04-28,24.4
Virgin Islands,,2021-04-29,24.83
Virgin Islands,,2021-04-30,25.23
Virgin Islands,,2021-05-01,25.51
Virgin Islands,,2021-05-02,25.59
Virgin Islands,,2021-05-03,25.61
Virgin Islands,,2021-05-04,25.99
Virgin Islands,,2021-05-05,26
Virgin Islands,,2021-05-06,26.56
Virgin Islands,,2021-05-07,26.77
Virgin Islands,,2021-05-08,26.99
Virgin Islands,,2021-05-09,27.03
Virgin Islands,,2021-05-10,27.04
Virgin Islands,,2021-05-11,27.27
Virgin Islands,,2021-05-12,27.45
Virgin Islands,,2021-05-13,27.62
Virgin Islands,,2021-05-14,27.79
Virgin Islands,,2021-05-15,28
Virgin Islands,,2021-05-16,28.05
Virgin Islands,,2021-05-17,28.07
Virgin Islands,,2021-05-18,28.2
Virgin Islands,,2021-05-19,28.38
Virgin Islands,,2021-05-20,28.62
Virgin Islands,,2021-05-21,28.82
Virgin Islands,,2021-05-22,29.01
Virgin Islands,,2021-05-23,29.02
Virgin Islands,,2021-05-24,29.02
Virgin Islands,,2021-05-25,29.17
Virgin Islands,,2021-05-26,29.3
Virgin Islands,,2021-05-27,29.42
Virgin Islands,,2021-05-28,29.62
Virgin Islands,,2021-05-29,29.83
Virgin Islands,,2021-05-30,29.85
Virgin Islands,,2021-06-01,29.85
Virgin Islands,,2021-06-02,30.12
Virgin Islands,,2021-06-03,30.26
Virgin Islands,,2021-06-04,30.44
Virgin Islands,,2021-06-05,30.63
Virgin Islands,,2021-06-06,30.63
Virgin Islands,,2021-06-07,30.64
Virgin Islands,,2021-06-08,30.84
Virgin Islands,,2021-06-09,31.02
Virgin Islands,,2021-06-10,31.07
Virgin Islands,,2021-06-11,31.16
Virgin Islands,,2021-06-12,31.34
Virgin Islands,,2021-06-13,31.53
Virgin Islands,,2021-06-14,31.63
Virgin Islands,,2021-06-15,31.79
Virgin Islands,,2021-06-16,31.91
Virgin Islands,,2021-06-17,32.08
Virgin Islands,,2021-06-18,32.27
Virgin Islands,,2021-06-19,32.37
Virgin Islands,,2021-06-20,32.37
Virgin Islands,,2021-06-21,32.38
Virgin Islands,,2021-06-22,32.51
Virgin Islands,,2021-06-23,32.75
Virgin Islands,,2021-06-24,32.87
Virgin Islands,,2021-06-25,33.05
Virgin Islands,,2021-06-26,33.21
Virgin Islands,,2021-06-27,33.22
Virgin Islands,,2021-06-28,33.22
Virgin Islands,,2021-06-29,33.32
Virgin Islands,,2021-06-30,33.45
Virgin Islands,,2021-07-01,33.54
Virgin Islands,,2021-07-02,33.63
Virgin Islands,,2021-07-03,33.75
Virgin Islands,,2021-07-04,33.76
Virgin Islands,,2021-07-06,33.77
Virgin Islands,,2021-07-07,33.96
Virgin Islands,,2021-07-08,34.07
Virgin Islands,,2021-07-09,34.17
Virgin Islands,,2021-07-10,34.27
Virgin Islands,,2021-07-11,34.29
Virgin Islands,,2021-07-12,34.3
Virgin Islands,,2021-07-13,34.39
Virgin Islands,,2021-07-14,34.53
Virgin Islands,,2021-07-15,34.63
Virgin Islands,,2021-07-16,34.74
Virgin Islands,,2021-07-17,34.88
Virgin Islands,,2021-07-18,34.89
Virgin Islands,,2021-07-19,34.9
Virgin Islands,,2021-07-20,35
Virgin Islands,,2021-07-21,35.11
Virgin Islands,,2021-07-22,35.19
Virgin Islands,,2021-07-23,35.29
Virgin Islands,,2021-07-24,35.37
Virgin Islands,,2021-07-25,35.38
Virgin Islands,,2021-07-26,35.39
Virgin Islands,,2021-07-27,35.42
Virgin Islands,,2021-07-28,35.54
Virginia,,2021-01-15,0.33
Virginia,,2021-01-19,0.41
Virginia,,2021-01-20,0.44
Virginia,,2021-01-21,0.47
Virginia,,2021-01-22,0.54
Virginia,,2021-01-23,0.57
Virginia,,2021-01-24,0.6
Virginia,,2021-01-25,0.7
Virginia,,2021-01-26,0.85
Virginia,,2021-01-27,0.93
Virginia,,2021-01-28,1.05
Virginia,,2021-01-29,1.17
Virginia,,2021-01-30,1.3
Virginia,,2021-01-31,1.39
Virginia,,2021-02-01,1.48
Virginia,,2021-02-02,1.55
Virginia,,2021-02-03,1.62
Virginia,,2021-02-04,1.72
Virginia,,2021-02-05,1.87
Virginia,,2021-02-06,2.12
Virginia,,2021-02-07,2.32
Virginia,,2021-02-08,2.45
Virginia,,2021-02-09,2.58
Virginia,,2021-02-10,2.71
Virginia,,2021-02-11,2.9
Virginia,,2021-02-12,3.2
Virginia,,2021-02-13,3.59
Virginia,,2021-02-14,3.75
Virginia,,2021-02-16,4.15
Virginia,,2021-02-17,4.32
Virginia,,2021-02-18,4.64
Virginia,,2021-02-19,5.39
Virginia,,2021-02-20,5.59
Virginia,,2021-02-21,5.87
Virginia,,2021-02-22,6.15
Virginia,,2021-02-23,6.34
Virginia,,2021-02-24,6.59
Virginia,,2021-02-25,6.92
Virginia,,2021-02-26,7.46
Virginia,,2021-02-27,7.83
Virginia,,2021-02-28,8.45
Virginia,,2021-03-01,8.68
Virginia,,2021-03-02,8.82
Virginia,,2021-03-03,9.06
Virginia,,2021-03-04,9.36
Virginia,,2021-03-05,9.65
Virginia,,2021-03-06,9.89
Virginia,,2021-03-07,10.12
Virginia,,2021-03-08,10.42
Virginia,,2021-03-09,10.75
Virginia,,2021-03-10,11.13
Virginia,,2021-03-11,11.55
Virginia,,2021-03-12,11.91
Virginia,,2021-03-13,12.27
Virginia,,2021-03-14,12.5
Virginia,,2021-03-15,12.75
Virginia,,2021-03-16,12.93
Virginia,,2021-03-17,13.08
Virginia,,2021-03-18,13.31
Virginia,,2021-03-19,13.59
Virginia,,2021-03-20,13.81
Virginia,,2021-03-21,14.08
Virginia,,2021-03-22,14.34
Virginia,,2021-03-23,14.45
Virginia,,2021-03-24,14.75
Virginia,,2021-03-25,14.97
Virginia,,2021-03-26,15.32
Virginia,,2021-03-27,15.51
Virginia,,2021-03-28,15.93
Virginia,,2021-03-29,16.25
Virginia,,2021-03-30,16.74
Virginia,,2021-03-31,17.07
Virginia,,2021-04-01,17.46
Virginia,,2021-04-02,17.97
Virginia,,2021-04-03,18.59
Virginia,,2021-04-04,19.23
Virginia,,2021-04-05,19.53
Virginia,,2021-04-06,19.85
Virginia,,2021-04-07,20.27
Virginia,,2021-04-08,20.73
Virginia,,2021-04-09,21.28
Virginia,,2021-04-10,21.96
Virginia,,2021-04-11,22.65
Virginia,,2021-04-12,22.97
Virginia,,2021-04-13,23.41
Virginia,,2021-04-14,23.95
Virginia,,2021-04-15,24.45
Virginia,,2021-04-16,25.27
Virginia,,2021-04-17,26
Virginia,,2021-04-18,26.56
Virginia,,2021-04-19,26.96
Virginia,,2021-04-20,27.29
Virginia,,2021-04-21,27.71
Virginia,,2021-04-22,28.33
Virginia,,2021-04-23,29.1
Virginia,,2021-04-24,29.84
Virginia,,2021-04-25,30.37
Virginia,,2021-04-26,30.77
Virginia,,2021-04-27,31.14
Virginia,,2021-04-28,31.52
Virginia,,2021-04-29,32.09
Virginia,,2021-04-30,32.83
Virginia,,2021-05-01,33.61
Virginia,,2021-05-02,34.16
Virginia,,2021-05-03,34.31
Virginia,,2021-05-04,34.59
Virginia,,2021-05-05,35.03
Virginia,,2021-05-06,35.71
Virginia,,2021-05-07,36.35
Virginia,,2021-05-08,36.84
Virginia,,2021-05-09,37.18
Virginia,,2021-05-10,37.71
Virginia,,2021-05-11,38.06
Virginia,,2021-05-12,38.48
Virginia,,2021-05-13,38.96
Virginia,,2021-05-14,39.49
Virginia,,2021-05-15,40
Virginia,,2021-05-16,40.29
Virginia,,2021-05-17,40.6
Virginia,,2021-05-18,40.81
Virginia,,2021-05-19,41.32
Virginia,,2021-05-20,41.74
Virginia,,2021-05-21,42.26
Virginia,,2021-05-22,42.71
Virginia,,2021-05-23,43.06
Virginia,,2021-05-24,43.26
Virginia,,2021-05-25,43.46
Virginia,,2021-05-26,43.73
Virginia,,2021-05-27,44.04
Virginia,,2021-05-28,44.44
Virginia,,2021-05-29,44.77
Virginia,,2021-05-30,44.98
Virginia,,2021-06-01,45.3
Virginia,,2021-06-02,45.46
Virginia,,2021-06-03,45.48
Virginia,,2021-06-04,45.74
Virginia,,2021-06-05,45.97
Virginia,,2021-06-06,46.5
Virginia,,2021-06-07,46.52
Virginia,,2021-06-08,46.91
Virginia,,2021-06-09,46.92
Virginia,,2021-06-10,47.25
Virginia,,2021-06-11,47.59
Virginia,,2021-06-12,47.87
Virginia,,2021-06-13,48.21
Virginia,,2021-06-14,48.36
Virginia,,2021-06-15,48.82
Virginia,,2021-06-16,49.27
Virginia,,2021-06-17,49.3
Virginia,,2021-06-18,49.82
Virginia,,2021-06-19,50.04
Virginia,,2021-06-20,50.22
Virginia,,2021-06-21,50.34
Virginia,,2021-06-22,50.46
Virginia,,2021-06-23,50.63
Virginia,,2021-06-24,50.83
Virginia,,2021-06-25,50.85
Virginia,,2021-06-26,51.03
Virginia,,2021-06-27,51.22
Virginia,,2021-06-28,51.6
Virginia,,2021-06-29,51.68
Virginia,,2021-06-30,51.81
Virginia,,2021-07-01,51.94
Virginia,,2021-07-02,52.11
Virginia,,2021-07-03,52.23
Virginia,,2021-07-04,52.33
Virginia,,2021-07-06,52.47
Virginia,,2021-07-07,52.5
Virginia,,2021-07-08,52.6
Virginia,,2021-07-09,52.72
Virginia,,2021-07-10,52.82
Virginia,,2021-07-11,52.89
Virginia,,2021-07-12,53
Virginia,,2021-07-13,53.05
